Textbox135,Textbox137,Textbox139,Textbox141,Textbox143,Textbox145,Textbox147,Textbox283,Textbox467,Textbox459,Textbox465,S_EIT_EFFV,Textbox461,Textbox285,Textbox457,Textbox455,Textbox453,Textbox451,Textbox421,Textbox437,Textbox435,Textbox433,Textbox431,Textbox423,Textbox429,Textbox425,Textbox469,Textbox471,Textbox475,Textbox477,Textbox473,Textbox427,Textbox489,Textbox493,Textbox529,Textbox531,Textbox533,Textbox541,Textbox539,Textbox537,Textbox535,Textbox527,Textbox525,Textbox523,Textbox519,Textbox521,Textbox517,Textbox515,Textbox513,Textbox511,Textbox509,Textbox507,Textbox505,Textbox503,Textbox501,Textbox499,Textbox497,Textbox495,Textbox491,Textbox218,Textbox220,Textbox224,Textbox222,Textbox228,Textbox226,Textbox230,Textbox232
2017,LACKAWANNA,350035,WAVERLY TWP,350303,ABINGTON HEIGHTS S D,1,01/01/1964,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,01/01/1972,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,350101,LACKAWANNA TAX COLLECTION DISTRICT
2017,WAYNE,640843,WAYMART BORO,648903,WESTERN WAYNE S D,0,,0,,0,,0,0,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Michelle A. Gogolski,PO Box 280,,,Waymart,PA,18472,,(570) 488-5400,,,,jefshl@echoes.net,,,,,,,,,,,,,,,,640207,WAYNE TAX COLLECTION DISTRICT
2017,ARMSTRONG,031265,WAYNE TWP,030852,ARMSTRONG S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030225,ARMSTRONG TAX COLLECTION DISTRICT
2017,SCHUYLKILL,541955,WAYNE TWP,540803,BLUE MOUNTAIN S D,0,,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,01/01/2008,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540108,SCHUYLKILL TAX COLLECTION DISTRICT
2017,GREENE,300725,WAYNE TWP,301403,CENTRAL GREENE S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,300204,GREENE TAX COLLECTION DISTRICT
2017,ERIE,251175,WAYNE TWP,251453,CORRY AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250106,ERIE TAX COLLECTION DISTRICT
2017,CRAWFORD,201385,WAYNE TWP,201352,CRAWFORD CENTRAL S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200207,CRAWFORD TAX COLLECTION DISTRICT
2017,LAWRENCE,370755,WAYNE TWP,372003,ELLWOOD CITY AREA S D,0.5,,0.5,,0.5,,0,1,0,0,0,,5,,5,0,1000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,370105,LAWRENCE TAX COLLECTION DISTRICT
2017,DAUPHIN,221085,WAYNE TWP,222504,HALIFAX AREA S D,0,,0.5,,0.5,07/01/2006,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220304,DAUPHIN TAX COLLECTION DISTRICT
2017,CLINTON,180815,WAYNE TWP,183602,KEYSTONE CENTRAL S D,0.5,01/01/2012,0.5,,1,07/01/2016,0,1.5,0,0,47,01/01/2008,5,01/01/2010,52,16000,0,Keystone Central School District Tax Office,86 Administration Drive,Suite 2,,Mill Hall,PA,17751,,(570) 893-4913,,,(570) 893-4635,hguerriero@kcsd.us,www.kcsd.k12.pa.us,Jeri Goodbrod,P. O. BOX 554,,,MCELHATTAN,PA,17748,,(570) 769-1698,,,,jerigoodbrod@comcast.net,,Tax Collector,PO BOX 554,,,MCELHATTAN,PA,17748,,(570) 893-4913,,,,,,180127,CLINTON TAX COLLECTION DISTRICT
2017,MIFFLIN,440485,WAYNE TWP,316003,MOUNT UNION AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,10,01/01/2009,0,,10,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,Mary Ellen Reed,1653 Ferguson Valley Road,,,McVeytown,PA,17051,,(814) 542-8595,,,(814) 542-8595,,,,,,,,,,,,,,,,,310308,HUNTINGDON TAX COLLECTION DISTRICT
2017,FRANKLIN,280633,WAYNESBORO BORO,289003,WAYNESBORO AREA S D,0.5,07/01/1964,0.5,07/01/1964,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2016,52,12000,1000,Franklin County Area Tax Bureau,443 Stanley Avenue,,,Chambersburg,PA,17201,,(717) 263-5141,,,,,www.fcatb.org,Franklin County Area Tax Bureau,443 Stanley Avenue,,,Chambersburg,PA,17201,,(717) 263-5141,,,,,www.fcatb.org,Franklin County Area Tax Bureau,443 Stanley Avenue,,,Chambersburg,PA,17201,,(717) 263-5141,,,,,www.fcatb.org,280505,FRANKLIN TAX COLLECTION DISTRICT
2017,GREENE,300753,WAYNESBURG  BORO,301403,CENTRAL GREENE S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2006,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,300205,GREENE TAX COLLECTION DISTRICT
2017,CARBON,130693,WEATHERLY BORO,139004,WEATHERLY AREA S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,130506,CARBON TAX COLLECTION DISTRICT
2017,LEHIGH,390695,WEISENBERG TWP,394603,NORTHWESTERN LEHIGH S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,42,01/01/2011,10,01/01/2008,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,390504,LEHIGH TAX COLLECTION DISTRICT
2017,CARBON,130723,WEISSPORT  BORO,135503,LEHIGHTON AREA S D,1,01/01/1962,0.5,,0.5,,0,1,0,0,52,01/01/2006,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,130206,CARBON TAX COLLECTION DISTRICT
2017,SOMERSET,561473,WELLERSBURG BORO,565203,MEYERSDALE AREA S D,0,,0,,0.5,,0,0.5,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560308,SOMERSET TAX COLLECTION DISTRICT
2017,FULTON,290365,WELLS TWP,292304,FORBES ROAD S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290203,FULTON TAX COLLECTION DISTRICT
2017,BRADFORD,081355,WELLS TWP,086653,TROY AREA S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080612,BRADFORD TAX COLLECTION DISTRICT
2017,TIOGA,591143,WELLSBORO  BORO,598503,WELLSBORO AREA S D,1,,0.5,,1,07/01/2016,0,1.5,0,0,47,01/01/2008,5,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,590307,TIOGA TAX COLLECTION DISTRICT
2017,YORK,671803,WELLSVILLE BORO,674603,NORTHERN YORK CO S D,1,01/01/2012,0.5,04/24/1967,0.75,07/01/2016,0,1.25,0,0,52,01/01/2009,0,,52,12000,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,Carolyn Yates,P.O. Box 115,,,Wellsville,PA,17365,0115,(717) 432-3395,,,(717) 432-3395,wellsvil@ptd.net,,,,,,,,,,,,,,,,670707,YORK TAX COLLECTION DISTRICT
2017,BERKS,062073,WERNERSVILLE BORO,061103,CONRAD WEISER A S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060406,BERKS TAX COLLECTION DISTRICT
2017,ERIE,251203,WESLEYVILLE BORO,256553,IROQUOIS S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,250802,ERIE TAX COLLECTION DISTRICT
2017,LACKAWANNA,351205,WEST ABINGTON TWP,665003,LACKAWANNA TRAIL S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660104,WYOMING TAX COLLECTION DISTRICT
2017,SNYDER,550605,WEST BEAVER TWP,555003,MIDD-WEST S D,0,,0.5,,1.8,07/01/2016,0,2.3,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550111,SNYDER TAX COLLECTION DISTRICT
2017,WASHINGTON,631865,WEST BETHLEHEM TWP,631003,BETHLEHEM-CENTER S D,1,,0.5,,0.5,,0,1,0,0,10,01/01/2013,5,,15,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Sandi Benjamin,247 Jefferson Ave.,P. O. Box 309,,Marianna,PA,15345,,(724) 267-4665,,,(724) 267-4650,wbtwp1@fairpoint.net,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,630306,WASHINGTON TAX COLLECTION DISTRICT
2017,CHESTER,151745,WEST BRADFORD TWP,152003,DOWNINGTOWN AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,10,01/01/2008,10,0,500,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,150307,CHESTER TAX COLLECTION DISTRICT
2017,POTTER,530905,WEST BRANCH TWP,532804,GALETON AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530305,POTTER TAX COLLECTION DISTRICT
2017,CHESTER,151775,WEST BRANDYWINE TWP,151902,COATESVILLE AREA S D,1,,0.625,01/01/2004,0.5,,0,1.125,0,0,47,12/11/2007,5,07/01/2008,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,150208,CHESTER TAX COLLECTION DISTRICT
2017,WASHINGTON,631893,WEST BROWNSVILLE BORO,260803,BROWNSVILLE AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2012,5,07/01/2008,52,12000,0,Southwest Regional Tax Bureau,One Centennial Way,,,Scottdale,PA,15683,,(800) 832-2314,,,(724) 887-7121,info@swrtb.org,http://www.swrtb.org,Southwest Regional Tax Bureau,One Centennial Way,,,Scottdale,PA,15683,,(800) 832-2314,,,(724) 887-7121,info@swrtb.org,http://www.swrtb.org,Southwest Regional Tax Bureau,One Centennial Way,,,Scottdale,PA,15683,,(724) 887-5320,,(800) 832-2314,(724) 887-7121,info@swrtb.org,http://www.swrtb.org/,260205,FAYETTE TAX COLLECTION DISTRICT
2017,WASHINGTON,631893,WEST BROWNSVILLE BORO,631503,CALIFORNIA A S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2012,5,07/01/2008,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,630507,WASHINGTON TAX COLLECTION DISTRICT
2017,SCHUYLKILL,541985,WEST BRUNSWICK TWP,540803,BLUE MOUNTAIN S D,0,,0.5,11/19/1969,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540109,SCHUYLKILL TAX COLLECTION DISTRICT
2017,UNION,600395,WEST BUFFALO TWP,605003,MIFFLINBURG AREA S D,0,,0.5,,1.55,07/01/2016,0,2.05,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600209,UNION TAX COLLECTION DISTRICT
2017,BRADFORD,081385,WEST BURLINGTON TWP,086653,TROY AREA S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080613,BRADFORD TAX COLLECTION DISTRICT
2017,CHESTER,151805,WEST CALN TWP,151902,COATESVILLE AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,5,07/01/2008,5,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,150209,CHESTER TAX COLLECTION DISTRICT
2017,NORTHUMBERLAND,491025,WEST CAMERON TWP,493503,LINE MOUNTAIN S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490109,NORTHUMBERLAND TAX COLLECTION DISTRICT
2017,CAMBRIA,111805,WEST CARROLL TWP,111203,CAMBRIA HEIGHTS S D,0,,0.5,,0.5,,0,1,0,0,10,,0,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,110209,CAMBRIA TAX COLLECTION DISTRICT
2017,CHESTER,151833,WEST CHESTER BORO,159002,WEST CHESTER AREA S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,151204,CHESTER TAX COLLECTION DISTRICT
2017,NORTHUMBERLAND,491055,WEST CHILLISQUAQUE TWP,495003,MILTON AREA S D,0,,0.5,,1.3,07/01/2016,0,1.8,0,0,52,01/01/2009,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,West Chillisquaque Township,P O Box 252,,,Montandon,PA,17850,,(570) 524-9889,,,,westchilli@dejazzd.com,,,,,,,,,,,,,,,,490204,NORTHUMBERLAND TAX COLLECTION DISTRICT
2017,LANCASTER,361715,WEST COCALICO TWP,361303,COCALICO S D,0.5,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360104,LANCASTER TAX COLLECTION DISTRICT
2017,LANCASTER,361715,WEST COCALICO TWP,061103,CONRAD WEISER A S D,0.5,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berks County EIT Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,Berkseit@1usa.com,http://www.berkseit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060408,BERKS TAX COLLECTION DISTRICT
2017,MONTGOMERY,461713,WEST CONSHOHOCKEN BORO,468402,UPPER MERION AREA S D,1,,1,,0,,0,1,0,0,52,01/01/2015,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,"Tri-State Financial Group, LLC","408 East Fourth St., Suite 207",PO Box 38,,Bridgeport,PA,19405,,(610) 270-9520,,,(610) 270-9522,robert.schaefer@tftax.com,http://www.tfgtax.com,,,,,,,,,,,,,,,461903,MONTGOMERY TAX COLLECTION DISTRICT
2017,LEBANON,380755,WEST CORNWALL TWP,381303,CORNWALL-LEBANON S D,0,,0.5,01/01/2008,0.5,07/01/2013,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380206,LEBANON TAX COLLECTION DISTRICT
2017,ALLEGHENY,023515,WEST DEER TWP,022253,DEER LAKES S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,07/01/2008,52,12000,12000,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,710303,ALLEGHENY NORTH TAX COLLECTION DISTRICT
2017,LANCASTER,361745,WEST DONEGAL TWP,362403,ELIZABETHTOWN AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,6713,(717) 569-4521,,(877) 544-4045,(717) 569-1623,info@lctcb.org,http://www.lctcb.org,,,,,,,,,,,,,,,360604,LANCASTER TAX COLLECTION DISTRICT
2017,LANCASTER,361775,WEST EARL TWP,361703,CONESTOGA VALLEY S D,1,01/01/2012,0.5,,0.5,07/01/2009,0,1,0,12000,42,01/01/2008,10,01/01/2009,52,12000,12000,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,360303,LANCASTER TAX COLLECTION DISTRICT
2017,NORTHAMPTON,481053,WEST EASTON BORO,488603,WILSON AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,5,,5,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,WILSON AREA SCHOOL DISTRICT,2040 WASHINGTON BLVD,,,EASTON,PA,18042,,(484) 373-6000,,,(610) 258-6421,,,480802,NORTHAMPTON TAX COLLECTION DISTRICT
2017,ALLEGHENY,023543,WEST ELIZABETH BORO,029553,WEST JEFFERSON HILLS S D,0,,0.5,,0.5,,0,1,0,0,20,01/01/2005,5,,25,12000,0,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,731903,ALLEGHENY SOUTHWEST TAX COLLECTION DISTRICT
2017,CRAWFORD,201415,WEST FALLOWFIELD TWP,201033,CONNEAUT S D,1,,0.5,,0.5,07/01/2008,0,1,0,0,10,01/01/2008,0,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,200115,CRAWFORD TAX COLLECTION DISTRICT
